track_uri,track,artist_uri,artist_info,artist_name,popularity,genre,album,track_popularity,features
spotify:track:1ze05CuD2gqsAIizy0YqMf,Villain,spotify:artist:6p2HEgiJp6Dr0DI9p5n7nr,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/6p2HEgiJp6Dr0DI9p5n7nr'}, 'followers': {'href': None, 'total': 4035}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/6p2HEgiJp6Dr0DI9p5n7nr', 'id': '6p2HEgiJp6Dr0DI9p5n7nr', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb57b36749074e618531303bff', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517457b36749074e618531303bff', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17857b36749074e618531303bff', 'width': 160}], 'name': 'April 2nd', 'popularity': 32, 'type': 'artist', 'uri': 'spotify:artist:6p2HEgiJp6Dr0DI9p5n7nr'}",April 2nd,32,[],somewhere between you and me,32,"[{'danceability': 0.696, 'energy': 0.651, 'key': 2, 'loudness': -7.418, 'mode': 1, 'speechiness': 0.0529, 'acousticness': 0.023, 'instrumentalness': 0.00291, 'liveness': 0.0948, 'valence': 0.221, 'tempo': 110.955, 'type': 'audio_features', 'id': '1ze05CuD2gqsAIizy0YqMf', 'uri': 'spotify:track:1ze05CuD2gqsAIizy0YqMf', 'track_href': 'https://api.spotify.com/v1/tracks/1ze05CuD2gqsAIizy0YqMf', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1ze05CuD2gqsAIizy0YqMf', 'duration_ms': 204960, 'time_signature': 4}]"
spotify:track:0Dmy2qmiAKQDbgv2ESvRhx,DRiNK 2 4GET (feat. oceanfromtheblue),spotify:artist:0seQaFC4HsYcxj5o27Ls45,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/0seQaFC4HsYcxj5o27Ls45'}, 'followers': {'href': None, 'total': 8490}, 'genres': ['korean r&b'], 'href': 'https://api.spotify.com/v1/artists/0seQaFC4HsYcxj5o27Ls45', 'id': '0seQaFC4HsYcxj5o27Ls45', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb2685263ec0c4c89c38a10f3d', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051742685263ec0c4c89c38a10f3d', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1782685263ec0c4c89c38a10f3d', 'width': 160}], 'name': 'MRSHLL', 'popularity': 35, 'type': 'artist', 'uri': 'spotify:artist:0seQaFC4HsYcxj5o27Ls45'}",MRSHLL,35,['korean r&b'],XYZ,36,"[{'danceability': 0.665, 'energy': 0.595, 'key': 7, 'loudness': -7.481, 'mode': 1, 'speechiness': 0.117, 'acousticness': 0.0112, 'instrumentalness': 0, 'liveness': 0.0601, 'valence': 0.84, 'tempo': 82.011, 'type': 'audio_features', 'id': '0Dmy2qmiAKQDbgv2ESvRhx', 'uri': 'spotify:track:0Dmy2qmiAKQDbgv2ESvRhx', 'track_href': 'https://api.spotify.com/v1/tracks/0Dmy2qmiAKQDbgv2ESvRhx', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0Dmy2qmiAKQDbgv2ESvRhx', 'duration_ms': 237216, 'time_signature': 4}]"
spotify:track:3UBJWEPCIFeVbhnb8wWh2w,Remember (Feat. Owell Mood),spotify:artist:2Rtn7OFpkjyS5OXGaKzwW1,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/2Rtn7OFpkjyS5OXGaKzwW1'}, 'followers': {'href': None, 'total': 229}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/2Rtn7OFpkjyS5OXGaKzwW1', 'id': '2Rtn7OFpkjyS5OXGaKzwW1', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e8d8705e384e1e69dfd0b7ad', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02e8d8705e384e1e69dfd0b7ad', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851f0ea3662514ed81280b173ee', 'width': 64}], 'name': 'XAXA', 'popularity': 16, 'type': 'artist', 'uri': 'spotify:artist:2Rtn7OFpkjyS5OXGaKzwW1'}",XAXA,16,[],Remember,33,"[{'danceability': 0.678, 'energy': 0.395, 'key': 0, 'loudness': -9.074, 'mode': 1, 'speechiness': 0.114, 'acousticness': 0.484, 'instrumentalness': 1.95e-05, 'liveness': 0.147, 'valence': 0.356, 'tempo': 169.849, 'type': 'audio_features', 'id': '3UBJWEPCIFeVbhnb8wWh2w', 'uri': 'spotify:track:3UBJWEPCIFeVbhnb8wWh2w', 'track_href': 'https://api.spotify.com/v1/tracks/3UBJWEPCIFeVbhnb8wWh2w', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3UBJWEPCIFeVbhnb8wWh2w', 'duration_ms': 181412, 'time_signature': 4}]"
spotify:track:1Z8TPHiKeCUyClxV6WTTIf,0X1=LOVESONG (I Know I Love You) feat. Seori,spotify:artist:0ghlgldX5Dd6720Q3qFyQB,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/0ghlgldX5Dd6720Q3qFyQB'}, 'followers': {'href': None, 'total': 6469394}, 'genres': ['k-pop', 'k-pop boy group'], 'href': 'https://api.spotify.com/v1/artists/0ghlgldX5Dd6720Q3qFyQB', 'id': '0ghlgldX5Dd6720Q3qFyQB', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb758f3c632d4d726f1129d336', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174758f3c632d4d726f1129d336', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178758f3c632d4d726f1129d336', 'width': 160}], 'name': 'TOMORROW X TOGETHER', 'popularity': 77, 'type': 'artist', 'uri': 'spotify:artist:0ghlgldX5Dd6720Q3qFyQB'}",TOMORROW X TOGETHER,77,"['k-pop', 'k-pop boy group']",The Chaos Chapter: FREEZE,75,"[{'danceability': 0.584, 'energy': 0.836, 'key': 0, 'loudness': -4.925, 'mode': 1, 'speechiness': 0.079, 'acousticness': 0.0558, 'instrumentalness': 0, 'liveness': 0.0663, 'valence': 0.484, 'tempo': 104.973, 'type': 'audio_features', 'id': '1Z8TPHiKeCUyClxV6WTTIf', 'uri': 'spotify:track:1Z8TPHiKeCUyClxV6WTTIf', 'track_href': 'https://api.spotify.com/v1/tracks/1Z8TPHiKeCUyClxV6WTTIf', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1Z8TPHiKeCUyClxV6WTTIf', 'duration_ms': 202204, 'time_signature': 4}]"
spotify:track:1oVEVmVaI590kt8bCZ90uU,Holiday Party,spotify:artist:73B9bjqS2Z5KLXNGqXf64m,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/73B9bjqS2Z5KLXNGqXf64m'}, 'followers': {'href': None, 'total': 469684}, 'genres': ['k-pop'], 'href': 'https://api.spotify.com/v1/artists/73B9bjqS2Z5KLXNGqXf64m', 'id': '73B9bjqS2Z5KLXNGqXf64m', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebc6de192c5941f6605bb9c6ad', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174c6de192c5941f6605bb9c6ad', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178c6de192c5941f6605bb9c6ad', 'width': 160}], 'name': 'Weeekly', 'popularity': 57, 'type': 'artist', 'uri': 'spotify:artist:73B9bjqS2Z5KLXNGqXf64m'}",Weeekly,57,['k-pop'],Play Game : Holiday,55,"[{'danceability': 0.825, 'energy': 0.72, 'key': 7, 'loudness': -4.196, 'mode': 1, 'speechiness': 0.0494, 'acousticness': 0.00846, 'instrumentalness': 6.88e-06, 'liveness': 0.0294, 'valence': 0.417, 'tempo': 87.993, 'type': 'audio_features', 'id': '1oVEVmVaI590kt8bCZ90uU', 'uri': 'spotify:track:1oVEVmVaI590kt8bCZ90uU', 'track_href': 'https://api.spotify.com/v1/tracks/1oVEVmVaI590kt8bCZ90uU', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1oVEVmVaI590kt8bCZ90uU', 'duration_ms': 189307, 'time_signature': 4}]"
spotify:track:3lYHmpjkm95UbQz76S47xZ,Mixtape : OH,spotify:artist:2dIgFjalVxs4ThymZ67YCE,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/2dIgFjalVxs4ThymZ67YCE'}, 'followers': {'href': None, 'total': 8361335}, 'genres': ['k-pop', 'k-pop boy group'], 'href': 'https://api.spotify.com/v1/artists/2dIgFjalVxs4ThymZ67YCE', 'id': '2dIgFjalVxs4ThymZ67YCE', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebb6501e0b3fcde145838f4724', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174b6501e0b3fcde145838f4724', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178b6501e0b3fcde145838f4724', 'width': 160}], 'name': 'Stray Kids', 'popularity': 79, 'type': 'artist', 'uri': 'spotify:artist:2dIgFjalVxs4ThymZ67YCE'}",Stray Kids,79,"['k-pop', 'k-pop boy group']",Mixtape : OH,15,"[{'danceability': 0.745, 'energy': 0.684, 'key': 11, 'loudness': -4.398, 'mode': 0, 'speechiness': 0.0698, 'acousticness': 0.201, 'instrumentalness': 0, 'liveness': 0.149, 'valence': 0.629, 'tempo': 87.98, 'type': 'audio_features', 'id': '3lYHmpjkm95UbQz76S47xZ', 'uri': 'spotify:track:3lYHmpjkm95UbQz76S47xZ', 'track_href': 'https://api.spotify.com/v1/tracks/3lYHmpjkm95UbQz76S47xZ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3lYHmpjkm95UbQz76S47xZ', 'duration_ms': 212480, 'time_signature': 4}]"
spotify:track:0nW8KgIzm3Q6DCLHUtEHDh,Save,spotify:artist:7f4ignuCJhLXfZ9giKT7rH,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7f4ignuCJhLXfZ9giKT7rH'}, 'followers': {'href': None, 'total': 5414989}, 'genres': ['k-pop', 'k-pop boy group'], 'href': 'https://api.spotify.com/v1/artists/7f4ignuCJhLXfZ9giKT7rH', 'id': '7f4ignuCJhLXfZ9giKT7rH', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb0b97c25d93d822c38ac9eaaf', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051740b97c25d93d822c38ac9eaaf', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1780b97c25d93d822c38ac9eaaf', 'width': 160}], 'name': 'NCT 127', 'popularity': 68, 'type': 'artist', 'uri': 'spotify:artist:7f4ignuCJhLXfZ9giKT7rH'}",NCT 127,68,"['k-pop', 'k-pop boy group']",Save,52,"[{'danceability': 0.702, 'energy': 0.688, 'key': 1, 'loudness': -4.265, 'mode': 1, 'speechiness': 0.0898, 'acousticness': 0.00669, 'instrumentalness': 2.58e-06, 'liveness': 0.578, 'valence': 0.725, 'tempo': 125.95, 'type': 'audio_features', 'id': '0nW8KgIzm3Q6DCLHUtEHDh', 'uri': 'spotify:track:0nW8KgIzm3Q6DCLHUtEHDh', 'track_href': 'https://api.spotify.com/v1/tracks/0nW8KgIzm3Q6DCLHUtEHDh', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0nW8KgIzm3Q6DCLHUtEHDh', 'duration_ms': 201960, 'time_signature': 4}]"
spotify:track:37ZtpRBkHcaq6hHy0X98zn,I CAN'T STOP ME,spotify:artist:7n2Ycct7Beij7Dj7meI4X0,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7n2Ycct7Beij7Dj7meI4X0'}, 'followers': {'href': None, 'total': 13868082}, 'genres': ['k-pop', 'k-pop girl group'], 'href': 'https://api.spotify.com/v1/artists/7n2Ycct7Beij7Dj7meI4X0', 'id': '7n2Ycct7Beij7Dj7meI4X0', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb464ef353e1a7c72f67de8158', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174464ef353e1a7c72f67de8158', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178464ef353e1a7c72f67de8158', 'width': 160}], 'name': 'TWICE', 'popularity': 79, 'type': 'artist', 'uri': 'spotify:artist:7n2Ycct7Beij7Dj7meI4X0'}",TWICE,79,"['k-pop', 'k-pop girl group']",Eyes Wide Open,76,"[{'danceability': 0.657, 'energy': 0.88, 'key': 10, 'loudness': -3.672, 'mode': 0, 'speechiness': 0.102, 'acousticness': 0.121, 'instrumentalness': 0, 'liveness': 0.463, 'valence': 0.769, 'tempo': 150.084, 'type': 'audio_features', 'id': '37ZtpRBkHcaq6hHy0X98zn', 'uri': 'spotify:track:37ZtpRBkHcaq6hHy0X98zn', 'track_href': 'https://api.spotify.com/v1/tracks/37ZtpRBkHcaq6hHy0X98zn', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/37ZtpRBkHcaq6hHy0X98zn', 'duration_ms': 205493, 'time_signature': 4}]"
spotify:track:5xrtzzzikpG3BLbo4q1Yul,LILAC,spotify:artist:3HqSLMAZ3g3d5poNaI7GOU,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/3HqSLMAZ3g3d5poNaI7GOU'}, 'followers': {'href': None, 'total': 7074641}, 'genres': ['k-pop'], 'href': 'https://api.spotify.com/v1/artists/3HqSLMAZ3g3d5poNaI7GOU', 'id': '3HqSLMAZ3g3d5poNaI7GOU', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb006ff3c0136a71bfb9928d34', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174006ff3c0136a71bfb9928d34', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178006ff3c0136a71bfb9928d34', 'width': 160}], 'name': 'IU', 'popularity': 70, 'type': 'artist', 'uri': 'spotify:artist:3HqSLMAZ3g3d5poNaI7GOU'}",IU,70,['k-pop'],IU 5th Album 'LILAC',74,"[{'danceability': 0.738, 'energy': 0.89, 'key': 2, 'loudness': -2.275, 'mode': 0, 'speechiness': 0.0748, 'acousticness': 0.0895, 'instrumentalness': 1.89e-06, 'liveness': 0.213, 'valence': 0.75, 'tempo': 114.942, 'type': 'audio_features', 'id': '5xrtzzzikpG3BLbo4q1Yul', 'uri': 'spotify:track:5xrtzzzikpG3BLbo4q1Yul', 'track_href': 'https://api.spotify.com/v1/tracks/5xrtzzzikpG3BLbo4q1Yul', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5xrtzzzikpG3BLbo4q1Yul', 'duration_ms': 214253, 'time_signature': 4}]"
spotify:track:3VqeTFIvhxu3DIe4eZVzGq,Butter,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/3Nrfpe0tUJi4K4DXYWgMUX'}, 'followers': {'href': None, 'total': 51326373}, 'genres': ['k-pop', 'k-pop boy group'], 'href': 'https://api.spotify.com/v1/artists/3Nrfpe0tUJi4K4DXYWgMUX', 'id': '3Nrfpe0tUJi4K4DXYWgMUX', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb5704a64f34fe29ff73ab56bb', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051745704a64f34fe29ff73ab56bb', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1785704a64f34fe29ff73ab56bb', 'width': 160}], 'name': 'BTS', 'popularity': 92, 'type': 'artist', 'uri': 'spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX'}",BTS,92,"['k-pop', 'k-pop boy group']",Butter,7,"[{'danceability': 0.759, 'energy': 0.459, 'key': 8, 'loudness': -5.187, 'mode': 1, 'speechiness': 0.0948, 'acousticness': 0.00323, 'instrumentalness': 0, 'liveness': 0.0906, 'valence': 0.695, 'tempo': 109.997, 'type': 'audio_features', 'id': '3VqeTFIvhxu3DIe4eZVzGq', 'uri': 'spotify:track:3VqeTFIvhxu3DIe4eZVzGq', 'track_href': 'https://api.spotify.com/v1/tracks/3VqeTFIvhxu3DIe4eZVzGq', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3VqeTFIvhxu3DIe4eZVzGq', 'duration_ms': 164442, 'time_signature': 4}]"
spotify:track:5awNIWVrh2ISfvPd5IUZNh,PTT (Paint The Town),spotify:artist:52zMTJCKluDlFwMQWmccY7,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/52zMTJCKluDlFwMQWmccY7'}, 'followers': {'href': None, 'total': 1866693}, 'genres': ['k-pop', 'k-pop girl group'], 'href': 'https://api.spotify.com/v1/artists/52zMTJCKluDlFwMQWmccY7', 'id': '52zMTJCKluDlFwMQWmccY7', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb80584436e5726afb70cee7f8', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517480584436e5726afb70cee7f8', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17880584436e5726afb70cee7f8', 'width': 160}], 'name': 'LOONA', 'popularity': 67, 'type': 'artist', 'uri': 'spotify:artist:52zMTJCKluDlFwMQWmccY7'}",LOONA,67,"['k-pop', 'k-pop girl group']",[&],70,"[{'danceability': 0.781, 'energy': 0.814, 'key': 8, 'loudness': -2.437, 'mode': 1, 'speechiness': 0.1, 'acousticness': 0.0735, 'instrumentalness': 1.92e-05, 'liveness': 0.0565, 'valence': 0.546, 'tempo': 124.028, 'type': 'audio_features', 'id': '5awNIWVrh2ISfvPd5IUZNh', 'uri': 'spotify:track:5awNIWVrh2ISfvPd5IUZNh', 'track_href': 'https://api.spotify.com/v1/tracks/5awNIWVrh2ISfvPd5IUZNh', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5awNIWVrh2ISfvPd5IUZNh', 'duration_ms': 201120, 'time_signature': 4}]"
spotify:track:2FymmKBuog0loCuNXMwQID,Ready to love,spotify:artist:7nqOGRxlXj7N2JYbgNEjYH,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7nqOGRxlXj7N2JYbgNEjYH'}, 'followers': {'href': None, 'total': 6985537}, 'genres': ['k-pop', 'k-pop boy group'], 'href': 'https://api.spotify.com/v1/artists/7nqOGRxlXj7N2JYbgNEjYH', 'id': '7nqOGRxlXj7N2JYbgNEjYH', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb6527507393fc6fdfa2bd0982', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051746527507393fc6fdfa2bd0982', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1786527507393fc6fdfa2bd0982', 'width': 160}], 'name': 'SEVENTEEN', 'popularity': 77, 'type': 'artist', 'uri': 'spotify:artist:7nqOGRxlXj7N2JYbgNEjYH'}",SEVENTEEN,77,"['k-pop', 'k-pop boy group']",SEVENTEEN 8th Mini Album 'Your Choice',70,"[{'danceability': 0.668, 'energy': 0.705, 'key': 9, 'loudness': -5.731, 'mode': 0, 'speechiness': 0.0356, 'acousticness': 0.0274, 'instrumentalness': 0, 'liveness': 0.215, 'valence': 0.549, 'tempo': 129.984, 'type': 'audio_features', 'id': '2FymmKBuog0loCuNXMwQID', 'uri': 'spotify:track:2FymmKBuog0loCuNXMwQID', 'track_href': 'https://api.spotify.com/v1/tracks/2FymmKBuog0loCuNXMwQID', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2FymmKBuog0loCuNXMwQID', 'duration_ms': 186760, 'time_signature': 4}]"
spotify:track:6SASPLQQzOrHmD3hy3RtIC,LOST CITY,spotify:artist:3l9s67pOK4Stw9yW1wr0Bg,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/3l9s67pOK4Stw9yW1wr0Bg'}, 'followers': {'href': None, 'total': 77793}, 'genres': ['k-rap'], 'href': 'https://api.spotify.com/v1/artists/3l9s67pOK4Stw9yW1wr0Bg', 'id': '3l9s67pOK4Stw9yW1wr0Bg', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebf60098105f80cab199a59960', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174f60098105f80cab199a59960', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178f60098105f80cab199a59960', 'width': 160}], 'name': 'Loopy', 'popularity': 47, 'type': 'artist', 'uri': 'spotify:artist:3l9s67pOK4Stw9yW1wr0Bg'}",Loopy,47,['k-rap'],LOST CITY,36,"[{'danceability': 0.501, 'energy': 0.684, 'key': 0, 'loudness': -4.851, 'mode': 1, 'speechiness': 0.0371, 'acousticness': 0.0152, 'instrumentalness': 0, 'liveness': 0.11, 'valence': 0.323, 'tempo': 167.959, 'type': 'audio_features', 'id': '6SASPLQQzOrHmD3hy3RtIC', 'uri': 'spotify:track:6SASPLQQzOrHmD3hy3RtIC', 'track_href': 'https://api.spotify.com/v1/tracks/6SASPLQQzOrHmD3hy3RtIC', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6SASPLQQzOrHmD3hy3RtIC', 'duration_ms': 165714, 'time_signature': 4}]"
spotify:track:7r0SUODm7Wq4yTpT2KKtg8,KARMA,spotify:artist:0p5Ot7c8cFHtS82hd1WBN3,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/0p5Ot7c8cFHtS82hd1WBN3'}, 'followers': {'href': None, 'total': 114127}, 'genres': ['k-pop', 'k-pop boy group'], 'href': 'https://api.spotify.com/v1/artists/0p5Ot7c8cFHtS82hd1WBN3', 'id': '0p5Ot7c8cFHtS82hd1WBN3', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebccf6e0f6c5712e203fbe34c7', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174ccf6e0f6c5712e203fbe34c7', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178ccf6e0f6c5712e203fbe34c7', 'width': 160}], 'name': 'KINGDOM', 'popularity': 40, 'type': 'artist', 'uri': 'spotify:artist:0p5Ot7c8cFHtS82hd1WBN3'}",KINGDOM,40,"['k-pop', 'k-pop boy group']",History Of Kingdom: Part II . Chiwoo,45,"[{'danceability': 0.487, 'energy': 0.895, 'key': 4, 'loudness': -2.468, 'mode': 0, 'speechiness': 0.0868, 'acousticness': 0.358, 'instrumentalness': 0, 'liveness': 0.146, 'valence': 0.421, 'tempo': 80.031, 'type': 'audio_features', 'id': '7r0SUODm7Wq4yTpT2KKtg8', 'uri': 'spotify:track:7r0SUODm7Wq4yTpT2KKtg8', 'track_href': 'https://api.spotify.com/v1/tracks/7r0SUODm7Wq4yTpT2KKtg8', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7r0SUODm7Wq4yTpT2KKtg8', 'duration_ms': 236013, 'time_signature': 4}]"
spotify:track:021L6LlBBtr34BmFRHd9Ic,FIRST,spotify:artist:3ZZzT0naD25RhY2uZvIKkJ,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/3ZZzT0naD25RhY2uZvIKkJ'}, 'followers': {'href': None, 'total': 1519229}, 'genres': ['k-pop', 'k-pop girl group'], 'href': 'https://api.spotify.com/v1/artists/3ZZzT0naD25RhY2uZvIKkJ', 'id': '3ZZzT0naD25RhY2uZvIKkJ', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb63cc88daba8709af04c3d6ed', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517463cc88daba8709af04c3d6ed', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17863cc88daba8709af04c3d6ed', 'width': 160}], 'name': 'EVERGLOW', 'popularity': 61, 'type': 'artist', 'uri': 'spotify:artist:3ZZzT0naD25RhY2uZvIKkJ'}",EVERGLOW,61,"['k-pop', 'k-pop girl group']",Last Melody,65,"[{'danceability': 0.611, 'energy': 0.864, 'key': 6, 'loudness': -2.345, 'mode': 0, 'speechiness': 0.0654, 'acousticness': 0.00852, 'instrumentalness': 1.68e-06, 'liveness': 0.136, 'valence': 0.455, 'tempo': 152.02, 'type': 'audio_features', 'id': '021L6LlBBtr34BmFRHd9Ic', 'uri': 'spotify:track:021L6LlBBtr34BmFRHd9Ic', 'track_href': 'https://api.spotify.com/v1/tracks/021L6LlBBtr34BmFRHd9Ic', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/021L6LlBBtr34BmFRHd9Ic', 'duration_ms': 212280, 'time_signature': 4}]"
spotify:track:2zrhoHlFKxFTRF5aMyxMoQ,Next Level,spotify:artist:6YVMFz59CuY7ngCxTxjpxE,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/6YVMFz59CuY7ngCxTxjpxE'}, 'followers': {'href': None, 'total': 2099717}, 'genres': ['k-pop girl group'], 'href': 'https://api.spotify.com/v1/artists/6YVMFz59CuY7ngCxTxjpxE', 'id': '6YVMFz59CuY7ngCxTxjpxE', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb556c462c38083c169b3850f7', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174556c462c38083c169b3850f7', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178556c462c38083c169b3850f7', 'width': 160}], 'name': 'aespa', 'popularity': 70, 'type': 'artist', 'uri': 'spotify:artist:6YVMFz59CuY7ngCxTxjpxE'}",aespa,70,['k-pop girl group'],Next Level,77,"[{'danceability': 0.82, 'energy': 0.852, 'key': 11, 'loudness': -2.567, 'mode': 0, 'speechiness': 0.166, 'acousticness': 0.488, 'instrumentalness': 5.94e-06, 'liveness': 0.0907, 'valence': 0.82, 'tempo': 109.036, 'type': 'audio_features', 'id': '2zrhoHlFKxFTRF5aMyxMoQ', 'uri': 'spotify:track:2zrhoHlFKxFTRF5aMyxMoQ', 'track_href': 'https://api.spotify.com/v1/tracks/2zrhoHlFKxFTRF5aMyxMoQ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2zrhoHlFKxFTRF5aMyxMoQ', 'duration_ms': 221573, 'time_signature': 4}]"
